id,name,reference,photos,address,latlng,scope,place_id,types,images
8c9a81c59a4cf7b41c38fc8328a42ce048210890,西華飯店-怡園,[],民生東路三段111號2F,"(25.058035, 121.54577399999994)",GOOGLE,ChIJNVZ8zeWrQjQRlsL_xk9eoBk,CoQBdQAAAALUF2_p93kEuRQWxD3RT03vB5VwT6I_w0Y7T1AQ7Hc2lpaYekGhLihNp9kZLF7wP5CZxupLuQb6FcN4lWqjxcrppVLDGIxo7fkZJGhBUEDf6WvU0WGegZHSd8l0d--98qE_rAYXcuht1Y7dEnEP86FQbOlpD_FhUuyB2yPbO3ZhEhDuxNIUjn7vD1LKwbmWCjXvGhRTuHCHyGiVfZn0fgOztkVsDhwkag,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/2/2/428220/428220_20130304212205_1630.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/3/9/263935/263935_1345137049_3154.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/0/9/178904/178904_1345111665_9263.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/5/4/520454/520454_20140406133301_8447.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/3/7/91733/91733_1345059394_1847.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/0/2/83209/83209_1345054706_7759.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/3/3/154339/154339_1345095154_3132.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/5/6/688654/688654_20140701105730_6965.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/6/7/515764/515764_20130818212923_3331.jpg']"
8c9bc192498d0e965a37c25e24b2479f6256a189,妥普思餐廳,[],台北市中山區長安東路二段198號,"(25.048203, 121.541699)",GOOGLE,ChIJvea4sN6rQjQRLWFrahIwIIQ,CoQBcgAAAP_UhBWN3O6zP_2ALnh-DsLGjbxfy96OanLDPdy69usPt0m8byueDMTq38UW5veh1jG4cgKLtvzTXp9_LRWA7P2vuuQQKlpyk52jM7zyL7vNVrW3BbtajWtUwyv-CCs9BOleKUpldVeVis77QqCMbSLdZCyW3jrtqNMyHIQ6IutqEhD33Gr9qXY89qekyKRiEZp4GhSS3eU8i1821j_Kw3Ot863cNvOJjg,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/3/9/store_16932/sp16932_20121030214346984.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/4/8/store_38842/sp38842_20121030193506909.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/4/8/5/store_16584/sp16584_20121030215052968.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/1/6/172618/172618_1345106767_2432.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/1/2/111219/111219_1345070046_3792.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/0/4/76409/76409_1345050895_5470.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/72397/usr72397_120.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/3/9/store_16932/sp16932_20121030214346984.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/2/4/8/store_38842/sp38842_20121030193506909.jpg']"
8d6bca6b1ead2f577b28e8b40f541a7afbd29b71,貓窩咖啡,CnRtAAAAjvGHovklHmC6YWwFdEzf-AO97A89jQDnvMMTUykSNlHkyaSTtYszurhHwIJXFR1YXLe5HDillxeQImeaSuLu6FubRAMfMU-mzSqdfaNjdOLfNFU81ejWcZQPodBBvNqHsFaJcvfuK5Rj5FB-phD04BIQGcQImmtTK7P9mOnPgkLqUxoUWo60ezepMXyDKZafeSao6KHV2m8,"[""https://lh5.googleusercontent.com/-B3sZXmCzNrk/Uk1vYBdf7NI/AAAAAAAAMS0/XYtrFMG8Vm4/w1000-s0/photo.jpg""]",復興北路430巷6號,"(25.063314, 121.54356000000007)",GOOGLE,ChIJb0O3TfurQjQR9oQHeaIwrTw,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/4/9/684946/684946_20140624235451_6676.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/7/1/8/340817/340817_20120903004454_3626.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/5/1/664154/664154_20140522021154_2090.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/live/f/e/fed4e331bde98642636a42168d5eb944.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/2/3/676326/676326_20140618140702_8724.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/1/2/453210/453210_20130420084308_101.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/9/6/3/166369/166369_1345102628_9689.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/2/3/store_925328/sp925328_20140125151100618.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/8/6/490688/490688_20130630200457_9665.jpg']"
8da94e56c250f8704319ac0e5d2bd1a0b119562c,HOOTERS美式餐廳,"[""https://lh6.googleusercontent.com/-yjYeW83TtfY/UxBKiIVd6MI/AAAAAAAAjrs/ppVjzKZWf48/w1000-s0/photo.jpg""]",慶城街18號,"(25.053291, 121.54542400000003)",GOOGLE,ChIJH9tqdeerQjQRLSiaaiVSwss,CoQBdgAAAJDoE56gde2L7mIY_uyRVANcYzKipqs8LtTiMJBe7g9_LcljvORykU5nXpUPNo93I9bJxV0c7w886xzokbTkykoeM9DOY7TTGNOlO4-wxD3lHPeCGoBndrU_sWpLEjGqUYuewWBCQo7W04-r0zfRpEKeO6arbOVlkIqnk7g8mh27EhAl7z3sv4k85L7QhNMz2sQiGhT4PDji82Ada9TTXtdrxPctOC9L5g,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/focus/771/145x110/fo_2012120718592733ce8aa6c7a497bd3746c02adc65fe13491.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/4/6/323649/323649_1345157434_6652.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/5/326579/326579_1345158474_3559.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/4/4/1/store_30144/sp30144_20121030194545150.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/8/604856/604856_20140124233619_4792.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/1/3/474318/474318_20130526214319_7996.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/7/9/427970/427970_20130304105356_1122.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/2/4/553422/553422_20131026004325_6665.jpg', 'http://iphoto.ipeen.com.tw/photo/koko/coupon/200x200/8/8/0/14088/29b62e719f02757e278dbe124185b483b54e3a2f.jpg']"
8f3ec1453512fbaffac66353eb81c618599a8fac,O'LA PASTA & BAR 喔啦義大利麵&吧,"[""https://lh6.googleusercontent.com/-JGQuX2qrx4g/UqsKT0IzIvI/AAAAAAAAXRA/JvG38GGO5C4/w1000-s0/photo.jpg""]",合江街59號,"(25.057204, 121.53921700000001)",GOOGLE,ChIJtQBso-GrQjQRuBUIMqvOah0,CpQBiAAAAPOIAMwwOmx4dIGQxycQX9XMMGXxxaox9b5FtwRFA_9co_gaOHTMzXEgmAmZ9eYtmDpft52ib1nukoA7QiMFD8k-YYOOx0gPuPfhCI6JXh9KLueIu3JI051CMpavEHSQGXYWgk0JPunOOaCJSfAy3B07Y4N1npBFaPPs9-CQfAQKjlhEZbzUru9cSKDivLYRHhIQbIpAiGiybMPn53GN42ZgwhoUdmmT2IHdVNiA9JdjDrVkcN5DRwY,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/4/3/5/543534/543534_20131009180008_9769.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/7/8/1/store_143187/sp143187_20140505093416133.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/b/7/b7264a72aa931d5784278598acec5c6f.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/e/5/e5a5d38b9213ed7608397995c58d356d.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/200910/cgm3433aa2c981b697c9bf73c496b40829c577.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/9/337989/337989_20130920010413_6266.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/5/2/3/377325/377325_20121116115006_6659.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/1/7/684716/684716_20140624232651_1921.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/3/195389/195389_1345122153_3507.jpg']"
902b576c2266ec5c544b26791c073adec70b1410,寶島曼波pasta,"[""https://lh3.googleusercontent.com/-RJb_6Qe3dOo/UTVE-RRo01I/AAAAAAAAAAk/gs38WYz8518/w1000-s0/2013-03-04""]",合江街71巷6號,"(25.058596, 121.53942299999994)",GOOGLE,ChIJJaDmhuGrQjQRa49U5Cu_stg,CoQBdAAAALEQsXkKb2Qr3Ty0-wDhibxCjH2IMy0fk5iLFxryk5q4Cyfod_KMyCF9ewSbHsSougNIO8nrzt8GY9tviuf9RW89rABISJEum2d8zVWV25AICIGNGwrtRg-Uxdn8TuWnZe_KVNcKdfZkh2ibvJfD3tIEHpz3uE8zksXKVZoL5M9TEhBsc0M8xx2b8YL-vpRaYxBhGhRt0-cmZnG3iDaOuCvfZllkulNRUQ,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/3/1/577138/577138_20131206143556_3506.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/1/2/556214/556214_20131031091411_6277.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/6/4/502464/502464_20130723181238_8677.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/8/1/496186/496186_20130711225044_8125.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/7/3/store_622378/sp622378_20140126222009645.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/1/0/507018/507018_20130801214744_5717.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/6/6/399668/399668_20121229153532_751.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/live/5/e/5e17f24ecdeece0cba553c3a44452b55.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/7/4/3/store_46347/sp46347_20121030213641852.jpg']"
902d2cc44b9e916c93bdfae7b044709856535928,江台灣拉麵館,CoQBdAAAANcd2286xhaSVCjEe51K11AZ_rzOLZgvbSAKG-8m9kUlaIc29P1eW8coe0F5y9mJ5eerW2WmWNT4c_9EcASrjcNHF1s41nQDslKCB5zNxFmLk39Jx133YcXhVxyKg3-kJksF-UtPwXmtFwVnKo-05Z-wLmeg8z4reEcGC4mfafR9EhCZDINtkCb-6vRAyAUPN9g1GhR8Tbabp4jNUD1mTW-fyCVCB5ENvQ,[],南京東路五段66巷3弄10號,"(25.050778, 121.56130600000006)",GOOGLE,ChIJ45p6H5WrQjQRrWp-52XD_ac,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/7/3/329373/329373_1345159474_4444.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/5/9/1/296195/296195_1345148122_4883.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/6/0/47062/47062_1345032814_7625.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/0/7/8/store_45870/sp45870_20121030211939386.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/8/5/7/542758/542758_20131023165718_2655.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/6/0/0/522006/522006_20130830000732_1552.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/live/1/5/15a00486bd1b4f1c69620d1ca2c10962.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/2/6/624622/624622_20140306161411_5072.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/3/1/3/187313/187313_1345116868_5831.jpg']"
90cfba5f15548af34757013aa912b39ca4b183da,日光咖啡,"[""https://lh4.googleusercontent.com/-gqdQhlZ69xM/UGakDBiBU0I/AAAAAAAAAAM/joUQ0_va-kY/w1000-s0/%25E6%2597%25A5%25E5%2585%2589%25E5%2592%2596%25E5%2595%25A1""]",台北市大安區市民大道四段37巷2號,"(25.045159, 121.54494899999997)",GOOGLE,ChIJw065bcSrQjQRz0aNBMcQfFc,CnRuAAAAzjDoRzM8BmAYNGj7br2BO1RuNMVGYehx1ph1Nh6rPwZlphy0AaMUgjRNjdRPMBmPpy_XPaFbYda28hxd3TJxwM1pTm2Odk_76gfESG9d-lrcSHV6_oZm_4qQ9WHi2dWS2QK9L5nAXFjd8lHzA9S2nRIQ_lW6HLRGGayPvk1celv-nBoUS3oWkY1s3sgUAGoXXu9Ye1XMCMA,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/5/2/500252/500252_20130719150925_3997.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/1/3/605318/605318_20140127004302_8549.jpg', 'http://iphoto.ipeen.com.tw/photo/focus/1112/fo_2013092415412436e00536ae26f1a1e6805a86e7bd6b77148.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/4/2/149240/149240_1345092243_811.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/4/8/687848/687848_20140630000745_2936.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/366409/673196_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/25024/usr25024_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/152127/569571_120.jpg', 'http://iphoto.ipeen.com.tw/photo/usr/611160/188365_120.jpg']"
919092d735ab9a922dbad1260133c0b2036ed54d,西華飯店鮨小馬,[],民生東路三段111號B1樓,"(25.058035, 121.54582600000003)",GOOGLE,ChIJ2yi2zeWrQjQRs12_9YzyUfM,CoQBeAAAAG4l7t-OMJmLiB8vU8EBGyAgzUq26en1J9qGShYXGMpkI9-kBlBAUhOQOwLngidTshXz5wsSC1_Epj2BLJzBqqMk2XvTHWsGsBcT-JjM85mBqF9QA1wfyuviR4a5XAuu5vHtgHNaW8UD76nivAjvzUlkN350-yauMP3DeNH0tqihEhCG1IzIk8kbVOxDMfZhXeE0GhSwKGZbkhXJvDtcYz5V-kyusVSO5w,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/0/9/479902/479902_20130606142738_6234.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/4/4/675442/675442_20140611130530_4252.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/8/2/1/store_922128/sp922128_20131210191946998.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/0/4/7/636740/636740_20140401105535_1308.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/6/4/8/140846/140846_1345087126_4439.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/2/9/619922/619922_20140225215357_1856.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/8/1/7/608718/608718_20140204114755_2067.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/2/6/1/519162/519162_20130824234238_9297.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/2/6/510620/510620_20130808150715_6286.jpg']"
91dafae85ad4c848cfa188dc6deaaf0f33c1e317,Bagel Bagel私宅餐廳,"[""https://lh5.googleusercontent.com/-v5bxGMy5Xno/UVBI5IlU21I/AAAAAAAAAfs/3U-0nNd-A5Q/w1000-s0/2013-03-25""]",龍江路229巷11號,"(25.057351, 121.54148399999997)",GOOGLE,ChIJ237JQ-GrQjQRlzd2BcUqxls,CoQBeAAAAKR1rcjC6b_YxM4RLsF_dNVsWUUoNg_ezAZkaBFMIcwtZOV7JvsUqfHjOgWmEZlT9fSqF-ap7LAUqmKHU3LTninfOC1M89AcMp_Biqqs-9ul-LYlWVuGdEg-RMxnLee70EH6RNPK1NU5FR2kWyUwiRPq3k4KUGSzPHsB4sOreKTOEhCG6-EhtgVXKUDJa_DuIWGdGhTOnH2-CneOxpuXUi8I-S1J-fv7Tw,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/2/3/7/576732/576732_20131205171457_2250.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/0/7/6/693670/693670_20140710090032_8608.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/9/1/71190/71190_1345046274_2982.jpg', 'http://iphoto.ipeen.com.tw/photo/auction/144x144/exchange2009060316201557ddb25de0676593c78dc4ccc605e3df407.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/5/9/562958/562958_20140420230240_4538.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/6/7/4/store_27476/sp27476_20121030194609116.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/1/4/464418/464418_20130508230058_858.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/3/7/0/335073/335073_20120822170531_6901.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/8/1/425180/425180_20130226000009_1648.jpg']"
920ab6a02b75cb102be622e52cf1df0d67426871,傑伯咖啡 Cafe de Jasper Junior,"[""https://lh6.googleusercontent.com/-GiR6i1vETkk/U1-CWyfHH3I/AAAAAAAAriY/khIWlIsR_QU/w1000-s0/photo.jpg""]",長春路258巷26-3號,"(25.053448, 121.538952)",GOOGLE,ChIJtaD32N-rQjQRNKIMejsnZlM,CpQBhAAAAKTBVC1SD5DZvI9HF26jPd2zKM7pvjfz2KxGz4cWgzRUavxe_NY0lWL3RYqcdYx_iQl0qCTjx5UhIqKRHAErfOtqmS28aH7uduDwoSHNZR-MpgODXh26uH7Wq9_8HbrrkfV1-eyUjLGgNReialkDNXy5732nz_-KD7yLc3Tc4lO2RnuIdEGAm3TTaLRrli-qrRIQgvUtdKZXZVtNR0M919dnJxoUJNr30zQ3EEtwhULys0Y3yVMrsvE,"[""cafe"",""food"",""establishment""]",[]
92cefdcc33c02765b4397401f39eab618d8bfcf8,海壽司,"[""https://lh6.googleusercontent.com/-ryz2t_BZ4_M/UIIjPbZapZI/AAAAAAAAEZE/CZbJfZIuIUE/w1000-s0/2012-10-19""]",台北市松山區民生東路四段58號,"(25.057821, 121.55161199999998)",GOOGLE,ChIJnwOM5O6rQjQRR5xQGZ5_Xrg,CnRrAAAA9_THbRiM51IDvepDVDOgxxhHQtNhC3rxB5_pllEUWNl2qXQ0FKOb7021qVU9oXFq4Px_OlIC3-Lu1ozqghDkCOja3L8YZwFEB3TMl0Il2-BHHJJCuUCQN-gABiUfioWs18noqzXaDJmfp3Tn7Vkr3hIQcDNb-DWK9AVWE2vQ6KOvexoU7wU_FHgapYOHotGmMDTDQvGOH9A,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/7/4/7/126747/126747_1345078418_6728.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/8/666868/666868_20140527121452_4554.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/7/4/73474/73474_1345048628_602.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/def/7/6/0/136067/136067_1345084258_1249.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/1/7/105718/105718_1345066965_4391.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/3/5/129534/129534_1345079930_538.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/5/2/480258/480258_20130607085020_6843.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/6/5/127568/127568_1345078884_7796.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/8/3/153388/153388_1345094629_7701.jpg']"
938dd169c7e39c68db2782601563b56b9388f0d0,克爾咖啡,CnRtAAAA_AuvNvCOWmgZnWPquKxMnrrq2XhUKGklid4BIr8f2ICeZ-rEOIymPRzhhUF_PjucvQrxKb9MHq73ZgYQnE1_Xu8SCD4SR8kfaWQcq49SXwB5OAKcrhkMZJSB3JxEsnd4rxtPjt3ej67Fs1hsxmCaeBIQtlllrs54oRPY73rPALezNBoUpk8Tl-nonRiDXPx7uafUHe5o7gk,[],民權東路三段140巷2號,"(25.061849, 121.54656899999998)",GOOGLE,ChIJzQYVN-WrQjQRe4BT0rvKEUU,"[""cafe"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/def/3/1/0/114013/114013_1345071511_476.jpg', 'http://iphoto.ipeen.com.tw/photo/live_share/photo/thumbnails/200x200/0/b/0bd693787ac6cf57f94912d76bf3cfe0.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/8/4/280489/280489_1345143766_3253.jpg', 'http://i1.ytimg.com/vi/oEYH28o3aOw/mqdefault.jpg', 'http://i1.ytimg.com/vi/8HhXjfQp0gM/mqdefault.jpg', 'http://i1.ytimg.com/vi/4BHFTASWCJI/mqdefault.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/d/0/d01ef0b9a70899d49252522a5d67410d.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/8/69879/69879_1345045517_4684.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/7/2/268279/268279_1345140202_4165.jpg']"
946071f5590096217c001b1f8f05a1e0a4e32cd0,牛車水新加坡美食餐廳,"[""https://lh6.googleusercontent.com/-nmNz_cS4Mbg/UQ3htTUDqCI/AAAAAAAAQpI/2ZPJc-ek5-8/w1000-s0/%25E7%2589%259B%25E8%25BB%258A%25E6%25B0%25B4%25E6%2596%25B0%25E5%258A%25A0%25E5%259D%25A1%25E7%25BE%258E%25E9%25A3%259F%25E9%25A4%2590%25E5%25BB%25B3""]",台北市大安區市民大到四段87號,"(25.04554, 121.54745600000001)",GOOGLE,ChIJqZfGRNurQjQRgm4cdCOOA5g,CpQBgQAAAHpmc0QRDYaP8Yl3ygY3i6tOxXnX9ctRMvLAKfVzUo6-wLoPXYuoGxeistMcyrS2UcZYe-fSeXVLDxF4y1yoGHiHo9LMERujO1EgHvyGTm7UrUF2EcZ1HEsQHN_2577PZxK3flhx13PpZUmFzMMIRPVuSjuTAq97_-gmG4wX-4HTRC257DjGpGepNsHfU3DYsBIQ8zdvO1j-gA-qEus6m0JWKRoUpng6vu2ZacP3mmXc0L3k_E_eusA,"[""restaurant"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/ipeen/140x140/vip/9/8/6/store_47689/sp47689_20121030221115121.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/7/3/468374/468374_20130515165657_6215.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/6/9/653962/653962_20140504000117_6495.jpg', 'http://iphoto.ipeen.com.tw//photo/live_share/photo/thumbnails/400x300/8/f/8fb989960cc64f6cd89cb0b692eeab71.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/2/8/653824/653824_20140503193704_5889.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/3/8/535832/535832_20130925111126_7880.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/5/3/8/store_110835/sp110835_20111123213754771.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/2/6/389629/389629_20121209112750_3310.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/2/3/58328/58328_1345039002_571.jpg']"
94d7969c6d7db3a79e920330b4e332bff8809d0c,Inn 飲咖啡茶酒專門店,CoQBfwAAAG0qxxuzVyTbjeQ3MjNvenQuAAaxlr7qJMziUdo5I8s-fxEJiD1CMocPf0AMiojTL94rGsN6jgooeo7xiCg2DhkmM_ZtuSLjn7dr2w2oszGEWvAeINU98d5Z0xgFRRqm_5DK2Ms2qrKHM9wIpblo9KDwyIkdQpVlM4uKuCObw56_EhBAeDyHCjfFU5E829fLOc76GhSCleIBu_CDcdQ46nir5-_7ylBtMA,"[""https://lh4.googleusercontent.com/-Js3YDCNsQNg/U20LTTLhjII/AAAAAAAAAcw/UzDS4t2lRFo/w1000-s0/2014-05-09""]",健康路325巷26號,"(25.056636, 121.56729599999994)",GOOGLE,ChIJ17KFw5GrQjQRrjP5jUV23sg,"[""store"",""cafe"",""bar"",""food"",""establishment""]","['http://iphoto.ipeen.com.tw/photo/comment/def/200x200/0/9/0/517090/517090_20130922161448_7783.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/6/5/5/638556/638556_20140404212133_9881.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/9/5/9/138959/138959_1345085952_2556.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/4/8/9/667984/667984_20140529144022_6232.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201007/cm2010070465984dd5fc37b76e590a1d43aec51e45337.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/201007/cm2010070412cdc70b633ee5f572e3c6131eda9f23403.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/2/5/9/650952/650952_20140428145904_1846.jpg', 'http://iphoto.ipeen.com.tw/photo/ipeen/200x200/vip/1/1/6/store_34611/sp34611_20121030190239507.jpg', 'http://iphoto.ipeen.com.tw/photo/comment/def/200x200/8/9/6/46698/46698_1345032599_394.jpg']"
